# Thermal sigma v for some different final states
# The final states are:
# Case 1: PDG = 12
# Case 2: PDG = 15
# Case 3: PDG =  6
# Case 4: PDG = 24
#  i     Mass [GeV]      sigvmid_1     sigvperr_1     sigvmerr_1      sigvmid_2     sigvperr_2     sigvmerr_2      sigvmid_3     sigvperr_3     sigvmerr_3      sigvmid_4     sigvperr_4     sigvmerr_4, sigv in units of cm^3/s^1
 239   0.856891E+04   0.442078E-25   0.122131E-26  -0.940189E-27   0.442062E-25   0.122212E-26  -0.939869E-27   0.442055E-25   0.122210E-26  -0.939853E-27   0.442047E-25   0.122208E-26  -0.939837E-27
 240   0.942580E+04   0.443172E-25   0.122487E-26  -0.935173E-27   0.443177E-25   0.122435E-26  -0.942525E-27   0.443161E-25   0.122516E-26  -0.942206E-27   0.443154E-25   0.122514E-26  -0.942189E-27
 241   0.103684E+05   0.444357E-25   0.122456E-26  -0.941097E-27   0.444327E-25   0.122807E-26  -0.937610E-27   0.444333E-25   0.122754E-26  -0.944983E-27   0.444317E-25   0.122835E-26  -0.944662E-27
 242   0.114052E+05   0.445523E-25   0.123553E-26  -0.943567E-27   0.445553E-25   0.123177E-26  -0.947291E-27   0.445545E-25   0.123175E-26  -0.947274E-27   0.445538E-25   0.123173E-26  -0.947258E-27
 243   0.125457E+05   0.446748E-25   0.123892E-26  -0.946160E-27   0.446777E-25   0.123515E-26  -0.949894E-27   0.446770E-25   0.123513E-26  -0.949878E-27   0.446762E-25   0.123511E-26  -0.949861E-27
 244   0.138003E+05   0.447975E-25   0.124233E-26  -0.948760E-27   0.448005E-25   0.123855E-26  -0.952504E-27   0.447997E-25   0.123853E-26  -0.952488E-27   0.447990E-25   0.123851E-26  -0.952472E-27
 245   0.151803E+05   0.449283E-25   0.124176E-26  -0.948069E-27   0.449288E-25   0.124178E-26  -0.948078E-27   0.449294E-25   0.124180E-26  -0.948089E-27   0.449299E-25   0.124126E-26  -0.955545E-27
 246   0.166984E+05   0.450587E-25   0.124537E-26  -0.950821E-27   0.450593E-25   0.124539E-26  -0.950831E-27   0.450598E-25   0.124540E-26  -0.950842E-27   0.450603E-25   0.124542E-26  -0.950853E-27
 247   0.183682E+05   0.451907E-25   0.125326E-26  -0.957060E-27   0.451938E-25   0.124942E-26  -0.960865E-27   0.451930E-25   0.124940E-26  -0.960849E-27   0.451922E-25   0.124938E-26  -0.960832E-27
 248   0.202050E+05   0.453304E-25   0.125208E-26  -0.964299E-27   0.453285E-25   0.125315E-26  -0.963730E-27   0.453278E-25   0.125263E-26  -0.956147E-27   0.453281E-25   0.125282E-26  -0.956504E-27
 249   0.222255E+05   0.454670E-25   0.125666E-26  -0.959434E-27   0.454675E-25   0.125667E-26  -0.959445E-27   0.454681E-25   0.125613E-26  -0.966990E-27   0.454664E-25   0.125696E-26  -0.966662E-27
 250   0.244481E+05   0.456054E-25   0.126023E-26  -0.962592E-27   0.456057E-25   0.126049E-26  -0.962362E-27   0.456063E-25   0.125995E-26  -0.969930E-27   0.456047E-25   0.126078E-26  -0.969601E-27
 251   0.268929E+05   0.457441E-25   0.126407E-26  -0.965518E-27   0.457521E-25   0.125696E-26  -0.972680E-27   0.457453E-25   0.126435E-26  -0.965307E-27   0.457458E-25   0.126436E-26  -0.965319E-27
 252   0.295822E+05   0.458937E-25   0.125966E-26  -0.976279E-27   0.458935E-25   0.126084E-26  -0.975686E-27   0.458866E-25   0.126825E-26  -0.968290E-27   0.458872E-25   0.126827E-26  -0.968301E-27
 253   0.325404E+05   0.460356E-25   0.126355E-26  -0.979296E-27   0.460353E-25   0.126474E-26  -0.978700E-27   0.460362E-25   0.126476E-26  -0.978720E-27   0.460371E-25   0.126479E-26  -0.978739E-27
 254   0.357944E+05   0.461785E-25   0.127551E-26  -0.982337E-27   0.461766E-25   0.127659E-26  -0.981762E-27   0.461759E-25   0.127657E-26  -0.981745E-27   0.461751E-25   0.127604E-26  -0.974020E-27
 255   0.393739E+05   0.463242E-25   0.127953E-26  -0.985436E-27   0.463223E-25   0.128062E-26  -0.984859E-27   0.463215E-25   0.128060E-26  -0.984842E-27   0.463207E-25   0.128058E-26  -0.984825E-27
 256   0.433113E+05   0.464702E-25   0.128382E-26  -0.988306E-27   0.464686E-25   0.128466E-26  -0.987969E-27   0.464678E-25   0.128464E-26  -0.987952E-27   0.464670E-25   0.128411E-26  -0.980178E-27
 257   0.476424E+05   0.466171E-25   0.128762E-26  -0.991666E-27   0.466151E-25   0.128872E-26  -0.991085E-27   0.466143E-25   0.128869E-26  -0.991068E-27   0.466136E-25   0.128816E-26  -0.983269E-27
 258   0.524066E+05   0.467641E-25   0.128412E-26  -0.987044E-27   0.467641E-25   0.129289E-26  -0.994196E-27   0.467633E-25   0.129281E-26  -0.994236E-27   0.467625E-25   0.129279E-26  -0.994219E-27
 259   0.576473E+05   0.469135E-25   0.129606E-26  -0.997733E-27   0.469118E-25   0.129692E-26  -0.997393E-27   0.469110E-25   0.129690E-26  -0.997376E-27   0.469102E-25   0.129636E-26  -0.989528E-27
 260   0.634120E+05   0.470617E-25   0.129229E-26  -0.993326E-27   0.470617E-25   0.130112E-26  -0.100052E-26   0.470610E-25   0.130104E-26  -0.100056E-26   0.470602E-25   0.130102E-26  -0.100055E-26
 261   0.697533E+05   0.472121E-25   0.129667E-26  -0.996261E-27   0.472123E-25   0.129707E-26  -0.100373E-26   0.472133E-25   0.129710E-26  -0.100374E-26   0.472142E-25   0.129712E-26  -0.100376E-26
 262   0.767286E+05   0.473592E-25   0.130870E-26  -0.999606E-27   0.473596E-25   0.130896E-26  -0.999371E-27   0.473601E-25   0.130898E-26  -0.999383E-27   0.473607E-25   0.130899E-26  -0.999395E-27
 263   0.844014E+05   0.475138E-25   0.130471E-26  -0.100287E-26   0.475138E-25   0.130535E-26  -0.101013E-26   0.475147E-25   0.130538E-26  -0.101015E-26   0.475157E-25   0.130541E-26  -0.101017E-26
 264   0.928416E+05   0.476616E-25   0.131706E-26  -0.100599E-26   0.476619E-25   0.131732E-26  -0.100575E-26   0.476625E-25   0.131734E-26  -0.100576E-26   0.476631E-25   0.131735E-26  -0.100578E-26
 265   0.102126E+06   0.478172E-25   0.131304E-26  -0.100927E-26   0.478172E-25   0.131369E-26  -0.101658E-26   0.478181E-25   0.131372E-26  -0.101660E-26   0.478191E-25   0.131374E-26  -0.101662E-26
 266   0.112338E+06   0.479659E-25   0.132547E-26  -0.101241E-26   0.479744E-25   0.131801E-26  -0.101992E-26   0.479753E-25   0.131804E-26  -0.101995E-26   0.479682E-25   0.132579E-26  -0.101221E-26
 267   0.123572E+06   0.481233E-25   0.132144E-26  -0.101573E-26   0.481233E-25   0.133047E-26  -0.102309E-26   0.481225E-25   0.133039E-26  -0.102313E-26   0.481217E-25   0.132984E-26  -0.101508E-26
 268   0.135929E+06   0.482771E-25   0.132567E-26  -0.101898E-26   0.482771E-25   0.132632E-26  -0.102636E-26   0.482780E-25   0.132635E-26  -0.102638E-26   0.482790E-25   0.132638E-26  -0.102640E-26
 269   0.149522E+06   0.484273E-25   0.133822E-26  -0.102215E-26   0.484358E-25   0.132226E-26  -0.102973E-26   0.484282E-25   0.132994E-26  -0.102149E-26   0.484284E-25   0.132995E-26  -0.102149E-26
 270   0.164475E+06   0.485845E-25   0.133437E-26  -0.102522E-26   0.485848E-25   0.133478E-26  -0.103290E-26   0.485857E-25   0.133480E-26  -0.103292E-26   0.485867E-25   0.133483E-26  -0.103294E-26
 271   0.180922E+06   0.487359E-25   0.133827E-26  -0.102866E-26   0.487359E-25   0.133839E-26  -0.102798E-26   0.487361E-25   0.133840E-26  -0.102798E-26   0.487362E-25   0.133840E-26  -0.102799E-26
 272   0.199014E+06   0.488933E-25   0.134285E-26  -0.103174E-26   0.488936E-25   0.134326E-26  -0.103947E-26   0.488946E-25   0.134329E-26  -0.103949E-26   0.488955E-25   0.134332E-26  -0.103951E-26
 273   0.218916E+06   0.490457E-25   0.134677E-26  -0.103520E-26   0.490457E-25   0.134690E-26  -0.103452E-26   0.490458E-25   0.134691E-26  -0.103452E-26   0.490460E-25   0.134691E-26  -0.103452E-26
 274   0.240807E+06   0.491958E-25   0.135945E-26  -0.103837E-26   0.492045E-25   0.135180E-26  -0.104608E-26   0.492054E-25   0.135183E-26  -0.104610E-26   0.491981E-25   0.135122E-26  -0.103817E-26
 275   0.264888E+06   0.493569E-25   0.135558E-26  -0.104152E-26   0.493571E-25   0.135545E-26  -0.104108E-26   0.493572E-25   0.135546E-26  -0.104109E-26   0.493574E-25   0.135600E-26  -0.104933E-26
 276   0.300000E+06   0.495593E-25   0.135929E-26  -0.104756E-26   0.495577E-25   0.136096E-26  -0.104532E-26   0.495578E-25   0.136097E-26  -0.104532E-26   0.495580E-25   0.136097E-26  -0.104532E-26
