# su gauss         1000 pg_dd (rev 1363)                                            
 0.10362017E+38 0.10304009E+38 0.19985630E+38 0.19177542E+37 0.89255908E+34 0.19379441E+34
 0.10324121E+38 0.10274663E+38 0.19926874E+38 0.18922803E+37 0.88576476E+34 0.19355606E+34
 0.10285693E+38 0.10244619E+38 0.19866818E+38 0.18670377E+37 0.87897972E+34 0.19330332E+34
 0.10246736E+38 0.10213878E+38 0.19805465E+38 0.18420257E+37 0.87220462E+34 0.19303627E+34
 0.10207252E+38 0.10182443E+38 0.19742822E+38 0.18172439E+37 0.86544010E+34 0.19275498E+34
 0.10167244E+38 0.10150318E+38 0.19678894E+38 0.17926917E+37 0.85868681E+34 0.19245954E+34
 0.10126716E+38 0.10117504E+38 0.19613688E+38 0.17683685E+37 0.85194534E+34 0.19215003E+34
 0.10085671E+38 0.10084006E+38 0.19547209E+38 0.17442737E+37 0.84521633E+34 0.19182654E+34
 0.10044111E+38 0.10049826E+38 0.19479467E+38 0.17204067E+37 0.83850037E+34 0.19148916E+34
 0.10002042E+38 0.10014970E+38 0.19410468E+38 0.16967669E+37 0.83179805E+34 0.19113800E+34
 0.99594675E+37 0.99794402E+37 0.19340222E+38 0.16733538E+37 0.82510996E+34 0.19077314E+34
 0.99163909E+37 0.99432425E+37 0.19268737E+38 0.16501665E+37 0.81843664E+34 0.19039468E+34
 0.98728853E+37 0.99064492E+37 0.19196158E+38 0.16272045E+37 0.81177864E+34 0.19000275E+34
 0.98288188E+37 0.98689290E+37 0.19122224E+38 0.16044672E+37 0.80513654E+34 0.18959761E+34
 0.97842648E+37 0.98307558E+37 0.19047081E+38 0.15819538E+37 0.79851093E+34 0.18917908E+34
 0.97392290E+37 0.97919357E+37 0.18970741E+38 0.15596636E+37 0.79190230E+34 0.18874736E+34
 0.96937163E+37 0.97524743E+37 0.18893215E+38 0.15375959E+37 0.78531112E+34 0.18830266E+34
 0.96477328E+37 0.97123782E+37 0.18814516E+38 0.15157501E+37 0.77873792E+34 0.18784510E+34
 0.96012842E+37 0.96716541E+37 0.18734657E+38 0.14941254E+37 0.77218350E+34 0.18737480E+34
 0.95543768E+37 0.96303089E+37 0.18653650E+38 0.14727210E+37 0.76564747E+34 0.18689189E+34
 0.95070171E+37 0.95883499E+37 0.18571511E+38 0.14515362E+37 0.75913119E+34 0.18639650E+34
 0.94592116E+37 0.95457847E+37 0.18488253E+38 0.14305702E+37 0.75263506E+34 0.18588870E+34
 0.94109673E+37 0.95026212E+37 0.18403891E+38 0.14098222E+37 0.74615886E+34 0.18536860E+34
 0.93622913E+37 0.94588676E+37 0.18318441E+38 0.13892915E+37 0.73970368E+34 0.18483649E+34
 0.93131909E+37 0.94145324E+37 0.18231919E+38 0.13689772E+37 0.73326969E+34 0.18429257E+34
 0.92636738E+37 0.93696244E+37 0.18144342E+38 0.13488785E+37 0.72685740E+34 0.18373694E+34
